Date,mean_NDTI
2023-07-18,0.01967
2023-07-19,0.0206
2023-07-20,0.02153
2023-07-21,0.02247
2023-07-22,0.0234
2023-07-23,0.02433
2023-07-24,0.02527
2023-07-25,0.0262
2023-07-26,0.02713
2023-07-27,0.02807
2023-07-28,0.029
2023-07-29,0.02993
2023-07-30,0.03087
2023-07-31,0.0318
2023-08-01,0.03273
2023-08-02,0.03367
2023-08-03,0.0346
2023-08-04,0.03553
2023-08-05,0.03647
2023-08-06,0.0374
2023-08-07,0.03833
2023-08-08,0.03927
2023-08-09,0.0402
2023-08-10,0.04113
2023-08-11,0.04207
2023-08-12,0.043
2023-08-13,0.0448
2023-08-14,0.0466
2023-08-15,0.0484
2023-08-16,0.0502
2023-08-17,0.052
2023-08-18,0.0511
2023-08-19,0.0502
2023-08-20,0.0493
2023-08-21,0.0484
2023-08-22,0.0475
2023-08-23,0.0466
2023-08-24,0.0457
2023-08-25,0.0448
2023-08-26,0.0439
2023-08-27,0.043
2023-08-28,0.0228
2023-08-29,0.0026
2023-08-30,-0.0176
2023-08-31,-0.0378
2023-09-01,-0.058
2023-09-02,-0.06255
2023-09-03,-0.0671
2023-09-04,-0.07165
2023-09-05,-0.0762
2023-09-06,-0.08075
2023-09-07,-0.0853
2023-09-08,-0.08985
2023-09-09,-0.0944
2023-09-10,-0.09895
2023-09-11,-0.1035
2023-09-12,-0.10805
2023-09-13,-0.1126
2023-09-14,-0.11715
2023-09-15,-0.1217
2023-09-16,-0.12625
2023-09-17,-0.1308
2023-09-18,-0.13535
2023-09-19,-0.1399
2023-09-20,-0.14445
2023-09-21,-0.149
2023-09-22,-0.1362
2023-09-23,-0.1234
2023-09-24,-0.1106
2023-09-25,-0.0978
2023-09-26,-0.085
2023-09-27,-0.0722
2023-09-28,-0.0594
2023-09-29,-0.0466
2023-09-30,-0.0338
2023-10-01,-0.021
2023-10-02,-0.0192
2023-10-03,-0.0174
2023-10-04,-0.0156
2023-10-05,-0.0138
2023-10-06,-0.012
2023-10-07,-0.0222
2023-10-08,-0.0324
2023-10-09,-0.0426
2023-10-10,-0.0528
2023-10-11,-0.063
2023-10-12,-0.0601
2023-10-13,-0.0572
2023-10-14,-0.0543
2023-10-15,-0.0514
2023-10-16,-0.0485
2023-10-17,-0.0456
2023-10-18,-0.0427
2023-10-19,-0.0398
2023-10-20,-0.0369
2023-10-21,-0.034
2023-10-22,-0.0292
2023-10-23,-0.0244
2023-10-24,-0.0196
2023-10-25,-0.0148
2023-10-26,-0.01
2023-10-27,-0.0108
2023-10-28,-0.0116
2023-10-29,-0.0124
2023-10-30,-0.0132
2023-10-31,-0.014
2023-11-01,-0.01767
2023-11-02,-0.02133
2023-11-03,-0.025
2023-11-04,-0.02867
2023-11-05,-0.03233
2023-11-06,-0.036
2023-11-07,-0.03967
2023-11-08,-0.04333
2023-11-09,-0.047
2023-11-10,-0.05067
2023-11-11,-0.05433
2023-11-12,-0.058
2023-11-13,-0.06167
2023-11-14,-0.06533
2023-11-15,-0.069
2023-11-16,-0.0596
2023-11-17,-0.0502
2023-11-18,-0.0408
2023-11-19,-0.0314
2023-11-20,-0.022
2023-11-21,-0.024
2023-11-22,-0.026
2023-11-23,-0.028
2023-11-24,-0.03
2023-11-25,-0.032
2023-11-26,-0.0288
2023-11-27,-0.0256
2023-11-28,-0.0224
2023-11-29,-0.0192
2023-11-30,-0.016
2023-12-01,-0.0128
2023-12-02,-0.0096
2023-12-03,-0.0064
2023-12-04,-0.0032
2023-12-05,0.0
2023-12-06,-0.0088
2023-12-07,-0.0176
2023-12-08,-0.0264
2023-12-09,-0.0352
2023-12-10,-0.044
2023-12-11,-0.0354
2023-12-12,-0.0268
2023-12-13,-0.0182
2023-12-14,-0.0096
2023-12-15,-0.001
2023-12-16,0.0006
2023-12-17,0.0022
2023-12-18,0.0038
2023-12-19,0.0054
2023-12-20,0.007
2023-12-21,0.0086
2023-12-22,0.0102
2023-12-23,0.0118
2023-12-24,0.0134
2023-12-25,0.015
2023-12-26,0.01362
2023-12-27,0.01223
2023-12-28,0.01085
2023-12-29,0.00947
2023-12-30,0.00808
2023-12-31,0.0067
2024-01-01,0.00532
2024-01-02,0.00393
2024-01-03,0.00255
2024-01-04,0.00117
2024-01-05,-0.00022
2024-01-06,-0.0016
2024-01-07,-0.00298
2024-01-08,-0.00437
2024-01-09,-0.00575
2024-01-10,-0.00713
2024-01-11,-0.00852
2024-01-12,-0.0099
2024-01-13,-0.01128
2024-01-14,-0.01267
2024-01-15,-0.01405
2024-01-16,-0.01543
2024-01-17,-0.01682
2024-01-18,-0.0182
2024-01-19,-0.01958
2024-01-20,-0.02097
2024-01-21,-0.02235
2024-01-22,-0.02373
2024-01-23,-0.02512
2024-01-24,-0.0265
2024-01-25,-0.02788
2024-01-26,-0.02927
2024-01-27,-0.03065
2024-01-28,-0.03203
2024-01-29,-0.03342
2024-01-30,-0.0348
2024-01-31,-0.03618
2024-02-01,-0.03757
2024-02-02,-0.03895
2024-02-03,-0.04033
2024-02-04,-0.04172
2024-02-05,-0.0431
2024-02-06,-0.04448
2024-02-07,-0.04587
2024-02-08,-0.04725
2024-02-09,-0.04863
2024-02-10,-0.05002
2024-02-11,-0.0514
2024-02-12,-0.05278
2024-02-13,-0.05417
2024-02-14,-0.05555
2024-02-15,-0.05693
2024-02-16,-0.05832
2024-02-17,-0.0597
2024-02-18,-0.06108
2024-02-19,-0.06247
2024-02-20,-0.06385
2024-02-21,-0.06523
2024-02-22,-0.06662
2024-02-23,-0.068
2024-02-24,-0.073
2024-02-25,-0.078
2024-02-26,-0.083
2024-02-27,-0.088
2024-02-28,-0.093
2024-02-29,-0.082
2024-03-01,-0.071
2024-03-02,-0.06
2024-03-03,-0.049
2024-03-04,-0.038
2024-03-05,-0.0424
2024-03-06,-0.0468
2024-03-07,-0.0512
2024-03-08,-0.0556
2024-03-09,-0.06
2024-03-10,-0.051
2024-03-11,-0.042
2024-03-12,-0.033
2024-03-13,-0.024
2024-03-14,-0.015
2024-03-15,-0.0038
2024-03-16,0.0074
2024-03-17,0.0186
2024-03-18,0.0298
2024-03-19,0.041
2024-03-20,0.03525
2024-03-21,0.0295
2024-03-22,0.02375
2024-03-23,0.018
2024-03-24,0.01225
2024-03-25,0.0065
2024-03-26,0.00075
2024-03-27,-0.005
2024-03-28,-0.01075
2024-03-29,-0.0165
2024-03-30,-0.02225
2024-03-31,-0.028
2024-04-01,-0.03375
2024-04-02,-0.0395
2024-04-03,-0.04525
2024-04-04,-0.051
2024-04-05,-0.05675
2024-04-06,-0.0625
2024-04-07,-0.06825
2024-04-08,-0.074
2024-04-09,-0.0665
2024-04-10,-0.059
2024-04-11,-0.0515
2024-04-12,-0.044
2024-04-13,-0.0365
2024-04-14,-0.029
2024-04-15,-0.0215
2024-04-16,-0.014
2024-04-17,-0.0065
2024-04-18,0.001
2024-04-19,-0.009
2024-04-20,-0.019
2024-04-21,-0.029
2024-04-22,-0.039
2024-04-23,-0.049
2024-04-24,-0.04793
2024-04-25,-0.04687
2024-04-26,-0.0458
2024-04-27,-0.04473
2024-04-28,-0.04367
2024-04-29,-0.0426
2024-04-30,-0.04153
2024-05-01,-0.04047
2024-05-02,-0.0394
2024-05-03,-0.03833
2024-05-04,-0.03727
2024-05-05,-0.0362
2024-05-06,-0.03513
2024-05-07,-0.03407
2024-05-08,-0.033
2024-05-09,-0.0388
2024-05-10,-0.0446
2024-05-11,-0.0504
2024-05-12,-0.0562
2024-05-13,-0.062
2024-05-14,-0.0608
2024-05-15,-0.0596
2024-05-16,-0.0584
2024-05-17,-0.0572
2024-05-18,-0.056
2024-05-19,-0.052
2024-05-20,-0.048
2024-05-21,-0.044
2024-05-22,-0.04
2024-05-23,-0.036
2024-05-24,-0.051
2024-05-25,-0.066
2024-05-26,-0.081
2024-05-27,-0.096
2024-05-28,-0.111
2024-05-29,-0.1082
2024-05-30,-0.1054
2024-05-31,-0.1026
2024-06-01,-0.0998
2024-06-02,-0.097
2024-06-03,-0.053
2024-06-04,-0.009
2024-06-05,0.035
2024-06-06,0.079
2024-06-07,0.123
2024-06-08,0.0942
2024-06-09,0.0654
2024-06-10,0.0366
2024-06-11,0.0078
2024-06-12,-0.021
2024-06-13,-0.0268
2024-06-14,-0.0326
2024-06-15,-0.0384
2024-06-16,-0.0442
2024-06-17,-0.05
2024-06-18,-0.0578
2024-06-19,-0.0656
2024-06-20,-0.0734
2024-06-21,-0.0812
2024-06-22,-0.089
2024-06-23,-0.08827
2024-06-24,-0.08754
2024-06-25,-0.08681
2024-06-26,-0.08609
2024-06-27,-0.08536
2024-06-28,-0.08463
2024-06-29,-0.0839
2024-06-30,-0.08317
2024-07-01,-0.08244
2024-07-02,-0.08171
2024-07-03,-0.08099
2024-07-04,-0.08026
2024-07-05,-0.07953
2024-07-06,-0.0788
2024-07-07,-0.07807
2024-07-08,-0.07734
2024-07-09,-0.07661
2024-07-10,-0.07589
2024-07-11,-0.07516
2024-07-12,-0.07443
2024-07-13,-0.0737
2024-07-14,-0.07297
2024-07-15,-0.07224
2024-07-16,-0.07151
2024-07-17,-0.07079
2024-07-18,-0.07006
2024-07-19,-0.06933
2024-07-20,-0.0686
2024-07-21,-0.06787
2024-07-22,-0.06714
2024-07-23,-0.06641
2024-07-24,-0.06569
2024-07-25,-0.06496
2024-07-26,-0.06423
2024-07-27,-0.0635
2024-07-28,-0.06277
2024-07-29,-0.06204
2024-07-30,-0.06131
2024-07-31,-0.06059
2024-08-01,-0.05986
2024-08-02,-0.05913
2024-08-03,-0.0584
2024-08-04,-0.05767
2024-08-05,-0.05694
2024-08-06,-0.05621
2024-08-07,-0.05549
2024-08-08,-0.05476
2024-08-09,-0.05403
2024-08-10,-0.0533
2024-08-11,-0.05257
2024-08-12,-0.05184
2024-08-13,-0.05111
2024-08-14,-0.05039
2024-08-15,-0.04966
2024-08-16,-0.04893
2024-08-17,-0.0482
2024-08-18,-0.04747
2024-08-19,-0.04674
2024-08-20,-0.04601
2024-08-21,-0.04529
2024-08-22,-0.04456
2024-08-23,-0.04383
2024-08-24,-0.0431
2024-08-25,-0.04237
2024-08-26,-0.04164
2024-08-27,-0.04091
2024-08-28,-0.04019
2024-08-29,-0.03946
2024-08-30,-0.03873
2024-08-31,-0.038
2024-09-01,-0.0375
2024-09-02,-0.037
2024-09-03,-0.0365
2024-09-04,-0.036
2024-09-05,-0.0355
2024-09-06,-0.035
2024-09-07,-0.0345
2024-09-08,-0.034
2024-09-09,-0.0335
2024-09-10,-0.033
2024-09-11,-0.0346
2024-09-12,-0.0362
2024-09-13,-0.0378
2024-09-14,-0.0394
2024-09-15,-0.041
2024-09-16,-0.0426
2024-09-17,-0.0442
2024-09-18,-0.0458
2024-09-19,-0.0474
2024-09-20,-0.049
2024-09-21,-0.0532
2024-09-22,-0.0574
2024-09-23,-0.0616
2024-09-24,-0.0658
2024-09-25,-0.07
2024-09-26,-0.0742
2024-09-27,-0.0784
2024-09-28,-0.0826
2024-09-29,-0.0868
2024-09-30,-0.091
2024-10-01,-0.0952
2024-10-02,-0.0994
2024-10-03,-0.1036
2024-10-04,-0.1078
2024-10-05,-0.112
2024-10-06,-0.1124
2024-10-07,-0.1128
2024-10-08,-0.1132
2024-10-09,-0.1136
2024-10-10,-0.114
2024-10-11,-0.1008
2024-10-12,-0.0876
2024-10-13,-0.0744
2024-10-14,-0.0612
2024-10-15,-0.048
2024-10-16,-0.0338
2024-10-17,-0.0196
2024-10-18,-0.0054
2024-10-19,0.0088
2024-10-20,0.023
2024-10-21,0.0152
2024-10-22,0.0074
2024-10-23,-0.0004
2024-10-24,-0.0082
2024-10-25,-0.016
2024-10-26,-0.0112
2024-10-27,-0.0064
2024-10-28,-0.0016
2024-10-29,0.0032
2024-10-30,0.008
2024-10-31,-0.0024
2024-11-01,-0.0128
2024-11-02,-0.0232
2024-11-03,-0.0336
2024-11-04,-0.044
2024-11-05,0.001
2024-11-06,0.046
2024-11-07,0.091
2024-11-08,0.136
2024-11-09,0.181
2024-11-10,0.1472
2024-11-11,0.1134
2024-11-12,0.0796
2024-11-13,0.0458
2024-11-14,0.012
2024-11-15,0.0049
2024-11-16,-0.0022
2024-11-17,-0.0093
2024-11-18,-0.0164
2024-11-19,-0.0235
2024-11-20,-0.0306
2024-11-21,-0.0377
2024-11-22,-0.0448
2024-11-23,-0.0519
2024-11-24,-0.059
2024-11-25,-0.0528
2024-11-26,-0.0466
2024-11-27,-0.0404
2024-11-28,-0.0342
2024-11-29,-0.028
2024-11-30,-0.0362
2024-12-01,-0.0444
2024-12-02,-0.0526
2024-12-03,-0.0608
2024-12-04,-0.069
2024-12-05,-0.0639
2024-12-06,-0.0588
2024-12-07,-0.0537
2024-12-08,-0.0486
2024-12-09,-0.0435
2024-12-10,-0.0518
2024-12-11,-0.0601
2024-12-12,-0.0684
2024-12-13,-0.0767
2024-12-14,-0.085
2024-12-15,-0.0688
2024-12-16,-0.0526
2024-12-17,-0.0364
2024-12-18,-0.0202
2024-12-19,-0.004
2024-12-20,-0.00572
2024-12-21,-0.00744
2024-12-22,-0.00916
2024-12-23,-0.01088
2024-12-24,-0.0126
2024-12-25,-0.01432
2024-12-26,-0.01604
2024-12-27,-0.01776
2024-12-28,-0.01948
2024-12-29,-0.0212
2024-12-30,-0.02292
2024-12-31,-0.02464
2025-01-01,-0.02636
2025-01-02,-0.02808
2025-01-03,-0.0298
2025-01-04,-0.03152
2025-01-05,-0.03324
2025-01-06,-0.03496
2025-01-07,-0.03668
2025-01-08,-0.0384
2025-01-09,-0.04012
2025-01-10,-0.04184
2025-01-11,-0.04356
2025-01-12,-0.04528
2025-01-13,-0.047
2025-01-14,-0.0466
2025-01-15,-0.0462
2025-01-16,-0.0458
2025-01-17,-0.0454
2025-01-18,-0.045
2025-01-19,-0.0446
2025-01-20,-0.0442
2025-01-21,-0.0438
2025-01-22,-0.0434
2025-01-23,-0.043
2025-01-24,-0.0412
2025-01-25,-0.0394
2025-01-26,-0.0376
2025-01-27,-0.0358
2025-01-28,-0.034
2025-01-29,-0.0356
2025-01-30,-0.0372
2025-01-31,-0.0388
2025-02-01,-0.0404
2025-02-02,-0.042
2025-02-03,-0.0466
2025-02-04,-0.0512
2025-02-05,-0.0558
2025-02-06,-0.0604
2025-02-07,-0.065
2025-02-08,-0.0676
2025-02-09,-0.0702
2025-02-10,-0.0728
2025-02-11,-0.0754
2025-02-12,-0.078
2025-02-13,-0.0731
2025-02-14,-0.0682
2025-02-15,-0.0633
2025-02-16,-0.0584
2025-02-17,-0.0535
2025-02-18,-0.0486
2025-02-19,-0.0437
2025-02-20,-0.0388
2025-02-21,-0.0339
2025-02-22,-0.029
2025-02-23,-0.0265
2025-02-24,-0.024
2025-02-25,-0.0215
2025-02-26,-0.019
2025-02-27,-0.0165
2025-02-28,-0.014
2025-03-01,-0.0115
2025-03-02,-0.009
2025-03-03,-0.0065
2025-03-04,-0.004
2025-03-05,-0.0128
2025-03-06,-0.0216
2025-03-07,-0.0304
2025-03-08,-0.0392
2025-03-09,-0.048
2025-03-10,-0.0574
2025-03-11,-0.0668
2025-03-12,-0.0762
2025-03-13,-0.0856
2025-03-14,-0.095
2025-03-15,-0.0676
2025-03-16,-0.0402
2025-03-17,-0.0128
2025-03-18,0.0146
2025-03-19,0.042
2025-03-20,0.0364
2025-03-21,0.0308
2025-03-22,0.0252
2025-03-23,0.0196
2025-03-24,0.014
2025-03-25,0.01057
2025-03-26,0.00714
2025-03-27,0.00371
2025-03-28,0.00029
2025-03-29,-0.00314
2025-03-30,-0.00657
2025-03-31,-0.01
2025-04-01,-0.006
2025-04-02,-0.002
2025-04-03,0.002
2025-04-04,0.0016
2025-04-05,0.0012
2025-04-06,0.0008
2025-04-07,0.0004
2025-04-08,0.0
2025-04-09,-0.0178
2025-04-10,-0.0356
2025-04-11,-0.0534
2025-04-12,-0.0712
2025-04-13,-0.089
2025-04-14,-0.0758
2025-04-15,-0.0626
2025-04-16,-0.0494
2025-04-17,-0.0362
2025-04-18,-0.023
2025-04-19,0.0765
2025-04-20,0.176
2025-04-21,0.06967
2025-04-22,-0.03667
2025-04-23,-0.143
2025-04-24,-0.1182
2025-04-25,-0.0934
2025-04-26,-0.0686
2025-04-27,-0.0438
2025-04-28,-0.019
2025-04-29,-0.0265
2025-04-30,-0.034
2025-05-01,-0.0415
2025-05-02,-0.049
2025-05-03,-0.0565
2025-05-04,-0.064
2025-05-05,-0.0715
2025-05-06,-0.079
2025-05-07,-0.0865
2025-05-08,-0.094
2025-05-09,-0.1015
2025-05-10,-0.109
2025-05-11,-0.07967
2025-05-12,-0.05033
2025-05-13,-0.021
2025-05-14,-0.032
2025-05-15,-0.043
2025-05-16,-0.054
2025-05-17,-0.065
2025-05-18,-0.076
2025-05-19,-0.0692
2025-05-20,-0.0624
2025-05-21,-0.0556
2025-05-22,-0.0488
2025-05-23,-0.042
2025-05-24,-0.045
2025-05-25,-0.048
2025-05-26,-0.051
2025-05-27,-0.054
2025-05-28,-0.057
2025-05-29,-0.0556
2025-05-30,-0.0542
2025-05-31,-0.0528
2025-06-01,-0.0514
2025-06-02,-0.05
2025-06-03,-0.0588
2025-06-04,-0.0676
2025-06-05,-0.0764
2025-06-06,-0.0852
2025-06-07,-0.094
2025-06-08,-0.0846
2025-06-09,-0.0752
2025-06-10,-0.0658
2025-06-11,-0.0564
2025-06-12,-0.047
2025-06-13,-0.04683
2025-06-14,-0.04666
2025-06-15,-0.04649
2025-06-16,-0.04633
2025-06-17,-0.04616
2025-06-18,-0.04599
2025-06-19,-0.04582
2025-06-20,-0.04565
2025-06-21,-0.04548
2025-06-22,-0.04532
2025-06-23,-0.04515
2025-06-24,-0.04498
2025-06-25,-0.04481
2025-06-26,-0.04464
2025-06-27,-0.04447
2025-06-28,-0.04431
2025-06-29,-0.04414
2025-06-30,-0.04397
2025-07-01,-0.0438
2025-07-02,-0.04363
2025-07-03,-0.04346
2025-07-04,-0.04329
2025-07-05,-0.04313
2025-07-06,-0.04296
2025-07-07,-0.04279
2025-07-08,-0.04262
2025-07-09,-0.04245
2025-07-10,-0.04228
2025-07-11,-0.04212
2025-07-12,-0.04195
2025-07-13,-0.04178
2025-07-14,-0.04161
2025-07-15,-0.04144
2025-07-16,-0.04127
2025-07-17,-0.04111
2025-07-18,-0.04094
2025-07-19,-0.04077
2025-07-20,-0.0406
2025-07-21,-0.04043
2025-07-22,-0.04026
2025-07-23,-0.04009
2025-07-24,-0.03993
2025-07-25,-0.03976
2025-07-26,-0.03959
2025-07-27,-0.03942
2025-07-28,-0.03925
2025-07-29,-0.03908
2025-07-30,-0.03892
2025-07-31,-0.03875
2025-08-01,-0.03858
2025-08-02,-0.03841
2025-08-03,-0.03824
2025-08-04,-0.03807
2025-08-05,-0.03791
2025-08-06,-0.03774
2025-08-07,-0.03757
2025-08-08,-0.0374
2025-08-09,-0.03723
2025-08-10,-0.03706
2025-08-11,-0.03689
2025-08-12,-0.03673
2025-08-13,-0.03656
2025-08-14,-0.03639
2025-08-15,-0.03622
2025-08-16,-0.03605
2025-08-17,-0.03588
2025-08-18,-0.03572
2025-08-19,-0.03555
2025-08-20,-0.03538
2025-08-21,-0.03521
2025-08-22,-0.03504
2025-08-23,-0.03487
2025-08-24,-0.03471
2025-08-25,-0.03454
2025-08-26,-0.03437
2025-08-27,-0.0342
2025-08-28,-0.03403
2025-08-29,-0.03386
2025-08-30,-0.03369
2025-08-31,-0.03353
2025-09-01,-0.03336
2025-09-02,-0.03319
2025-09-03,-0.03302
2025-09-04,-0.03285
2025-09-05,-0.03268
2025-09-06,-0.03252
2025-09-07,-0.03235
2025-09-08,-0.03218
2025-09-09,-0.03201
2025-09-10,-0.03184
2025-09-11,-0.03167
2025-09-12,-0.03151
2025-09-13,-0.03134
2025-09-14,-0.03117
2025-09-15,-0.031
2025-09-16,-0.0268
2025-09-17,-0.0226
2025-09-18,-0.0184
2025-09-19,-0.0142
2025-09-20,-0.01
2025-09-21,-0.0132
2025-09-22,-0.0164
2025-09-23,-0.0196
2025-09-24,-0.0228
2025-09-25,-0.026
2025-09-26,-0.034
2025-09-27,-0.042
2025-09-28,-0.046
2025-09-29,-0.05
2025-09-30,-0.054
2025-10-01,-0.058
2025-10-02,-0.062
2025-10-03,-0.066
2025-10-04,-0.07
2025-10-05,-0.074
2025-10-06,-0.0574
2025-10-07,-0.0408
2025-10-08,-0.0242
2025-10-09,-0.0076
2025-10-10,0.009
2025-10-11,-0.0008
2025-10-12,-0.0106
2025-10-13,-0.0204
2025-10-14,-0.0302
2025-10-15,-0.04
2025-10-16,-0.021
2025-10-17,-0.002
2025-10-18,-0.01267
2025-10-19,-0.02333
2025-10-20,-0.034
2025-10-21,-0.0304
2025-10-22,-0.0268
2025-10-23,-0.0232
2025-10-24,-0.0196
2025-10-25,-0.016
2025-10-26,-0.02067
2025-10-27,-0.02533
2025-10-28,-0.03
2025-10-29,-0.03467
2025-10-30,-0.03933
2025-10-31,-0.044
2025-11-01,-0.04867
2025-11-02,-0.05333
2025-11-03,-0.058
2025-11-04,-0.06267
2025-11-05,-0.06733
2025-11-06,-0.072
2025-11-07,-0.07933
2025-11-08,-0.08667
2025-11-09,-0.094
2025-11-10,-0.089
2025-11-11,-0.084
2025-11-12,-0.079
2025-11-13,-0.074
2025-11-14,-0.069
2025-11-15,-0.0646
2025-11-16,-0.0602
2025-11-17,-0.0558
2025-11-18,-0.0514
2025-11-19,-0.047
2025-11-20,-0.0354
2025-11-21,-0.0238
2025-11-22,-0.0122
2025-11-23,-0.0006
2025-11-24,0.011
2025-11-25,-0.005
2025-11-26,-0.021
2025-11-27,-0.03067
2025-11-28,-0.04033
2025-11-29,-0.05
2025-11-30,-0.0494
2025-12-01,-0.0488
2025-12-02,-0.0482
2025-12-03,-0.0476
2025-12-04,-0.047
2025-12-05,-0.0464
2025-12-06,-0.0458
2025-12-07,-0.0452
2025-12-08,-0.0446
2025-12-09,-0.044
2025-12-10,0.034
2025-12-11,0.112
2025-12-12,0.19
2025-12-13,0.268
2025-12-14,0.346
2025-12-15,0.424
2025-12-16,0.502
2025-12-17,0.43288
2025-12-18,0.36375
2025-12-19,0.29462
2025-12-20,0.2255
2025-12-21,0.15637
2025-12-22,0.08725
2025-12-23,0.01812
2025-12-24,-0.051
