Name,Date,Longitude,Latitude,NDCI,Chl-a Concentration (μg/L)
Point_5,2025-05-10,77.30569666066480,28.563478960277800,0.18822292323869600,24.30358002327210000
Point_5,2025-05-13,77.30569666066480,28.563478960277800,0.057220708446866500,6.480374172747100000
Point_5,2025-05-18,77.30569666066480,28.563478960277800,0.25865209471766900,41.94730098328130000
Point_5,2025-05-23,77.30569666066480,28.563478960277800,0.17774343122102000,22.22061943719960000
Point_5,2025-06-02,77.30569666066480,28.563478960277800,0.05478799428299190,6.29466641253388000
Point_5,2025-06-07,77.30569666066480,28.563478960277800,0.2579821200510860,41.7473454292424000
Point_5,2025-06-12,77.30569666066480,28.563478960277800,0.0912565695174391,9.5627948308224900
,,,,,
Point_6,2025-04-03,77.3130142339366,28.556948390568100,0.003565970453387700,3.313869901158580000
Point_6,2025-04-08,77.3130142339366,28.556948390568100,0.03926096997690530,5.20956487106612000
Point_6,2025-04-13,77.3130142339366,28.556948390568100,0.05333333333333340,6.18569988219260000
Point_6,2025-04-18,77.3130142339366,28.556948390568100,0.0933572710951526,9.7843895325462600
Point_6,2025-04-20,77.3130142339366,28.556948390568100,0.1418002466091250,16.0281642455438000
Point_6,2025-04-23,77.3130142339366,28.556948390568100,0.1542461005199310,18.0114581637673000
Point_6,2025-04-28,77.3130142339366,28.556948390568100,0.06525573192239860,7.12526445796476000
Point_6,2025-05-10,77.3130142339366,28.556948390568100,0.027466415675536900,4.495411174923720000
Point_6,2025-05-13,77.3130142339366,28.556948390568100,0.09964664310954060,10.47094635775730000
Point_6,2025-05-18,77.3130142339366,28.556948390568100,0.4652241112828440,140.0394219689820000
Point_6,2025-05-23,77.3130142339366,28.556948390568100,0.10480233483682700,11.06007127907490000
Point_6,2025-06-02,77.3130142339366,28.556948390568100,0.06542056074766360,7.13900854598574000
Point_6,2025-06-07,77.3130142339366,28.556948390568100,0.1591096455070070,18.8318811127936000
Point_6,2025-06-12,77.3130142339366,28.556948390568100,0.1480388021931670,17.0016724953230000
,,,,,
Point_7,2025-04-03,77.30282446668360,28.553602915612600,0.012435991221653200,3.712977129699090000
Point_7,2025-04-08,77.30282446668360,28.553602915612600,0.06830122591943960,7.38261000192239000
Point_7,2025-04-13,77.30282446668360,28.553602915612600,0.08626639061421670,9.05162095851753000
Point_7,2025-04-18,77.30282446668360,28.553602915612600,0.1685185185185190,20.4935898568861000
Point_7,2025-04-20,77.30282446668360,28.553602915612600,0.39682539682539700,98.73812868220780000
Point_7,2025-04-23,77.30282446668360,28.553602915612600,0.2587209302325580,41.9678821779769000
Point_7,2025-04-28,77.30282446668360,28.553602915612600,0.08393285371702640,8.81983857412664000
Point_7,2025-05-10,77.30282446668360,28.553602915612600,0.04623513870541620,5.67590863917745000
Point_7,2025-05-13,77.30282446668360,28.553602915612600,0.06860706860706850,7.40885301203963000
Point_7,2025-05-18,77.30282446668360,28.553602915612600,0.4086589229144670,105.1993146028450000
Point_7,2025-05-23,77.30282446668360,28.553602915612600,0.09351145038167940,9.80080432780315000
Point_7,2025-06-02,77.30282446668360,28.553602915612600,0.06779661016949150,7.33947103939546000
Point_7,2025-06-07,77.30282446668360,28.553602915612600,0.22636103151862500,33.03465418103550000
Point_7,2025-06-12,77.30282446668360,28.553602915612600,0.06858846918489060,7.40725498660753000
,,,,,
Point_8,2025-04-03,77.31117287628930,28.547506089936300,0.1621621621621620,19.3601271553511000
Point_8,2025-04-08,77.31117287628930,28.547506089936300,0.11144130757800900,11.85445522444920000
Point_8,2025-04-13,77.31117287628930,28.547506089936300,0.09304426377597110,9.75112869303897000
Point_8,2025-04-18,77.31117287628930,28.547506089936300,0.21508664627930700,30.25894160679300000
Point_8,2025-04-20,77.31117287628930,28.547506089936300,0.037807183364839400,5.116553501091890000
Point_8,2025-04-23,77.31117287628930,28.547506089936300,0.3172541743970320,62.0894601386907000
Point_8,2025-04-28,77.31117287628930,28.547506089936300,0.06314243759177680,6.95090062787955000
Point_8,2025-05-10,77.31117287628930,28.547506089936300,0.05708460754332320,6.46986893833535000
Point_8,2025-05-13,77.31117287628930,28.547506089936300,0.10186513629842200,10.72150710829070000
Point_8,2025-05-18,77.31117287628930,28.547506089936300,0.6678321678321680,326.9390445595120000
Point_8,2025-05-23,77.31117287628930,28.547506089936300,0.22367275892080100,32.35749373329070000
Point_8,2025-06-02,77.31117287628930,28.547506089936300,0.08965517241379310,9.39643177347165000
Point_8,2025-06-07,77.31117287628930,28.547506089936300,0.1508379888268160,17.4519030915871000
Point_8,2025-06-12,77.31117287628930,28.547506089936300,0.12007168458781400,12.94891057681680000
,,,,,
Point_9,2025-04-03,77.31225936200380,28.550465024097300,0.08780487804878050,9.20695068735509000
Point_9,2025-04-08,77.31225936200380,28.550465024097300,0.14743589743589700,16.90579464450150000
Point_9,2025-04-13,77.31225936200380,28.550465024097300,0.07096774193548380,7.61388471476620000
Point_9,2025-04-18,77.31225936200380,28.550465024097300,0.1880341880341880,24.2649049072404000
Point_9,2025-04-20,77.31225936200380,28.550465024097300,0.17647058823529400,21.97646240586200000
Point_9,2025-04-23,77.31225936200380,28.550465024097300,0.2173913043478260,30.8126984959316000
Point_9,2025-04-28,77.31225936200380,28.550465024097300,0.04136572554169400,5.34676985952845000
Point_9,2025-05-10,77.31225936200380,28.550465024097300,0.15397350993377500,17.96624043980050000
Point_9,2025-05-13,77.31225936200380,28.550465024097300,0.0847262247838617,8.8981274072526800
Point_9,2025-05-18,77.31225936200380,28.550465024097300,0.7237464522232730,398.3125447798430000
Point_9,2025-05-23,77.31225936200380,28.550465024097300,0.2167235494880550,30.6515371346769000
Point_9,2025-06-02,77.31225936200380,28.550465024097300,0.13336739908022500,14.77662187782430000
Point_9,2025-06-07,77.31225936200380,28.550465024097300,0.17222723174030700,21.17611183347800000
Point_9,2025-06-12,77.31225936200380,28.550465024097300,0.1404369148461880,15.8208565855873000
,,,,0.379697993260988,89.8683949153662
,,,,Average,21.9721138600357
